,Symbol,Company Name,Industry,Prior Close,% 5 Day Chg_x,% 4 Week Chg_x,% 52 Week Chg,Mkt Cap,Refinitiv,Argus Analyst,Argus A6 Quantitative,MarketEdge,Morgan Stanley,SmartConsensus,Thomson Reuters Consensus,TipRanks Analyst Consensus,TipRanks Blogger Sentiment,% 5 Day Chg_y,% 4 Week Chg_y,% Vs. S&P 500 4 Weeks,% Vs. S&P 500 13 Weeks,% Vs. S&P 500 52 Weeks,Beta,P/E Ratio (TTM)*,PEG Ratio,Price/Sales Ratio,Price/Book Ratio,Price/Cash Flow Ratio,Debt to Capital Ratio,% Return on Equity,% Return on Assets,% EPS Growth CFY*,% EPS Growth NFY*,% Revenue Growth CFY*,% Revenue Growth NFY*,% Dividend Yield,% Dividend Growth 5 Year
220,HAL,Halliburton Co,Oil & Gas Related Equipment and Services,19.97,-0.0431,-0.06,-0.45,$17.169B,0,1,0,-1,1,0.0,2.1,1,-1,-0.0431,-0.06,-0.08560000000000001,-0.2343,-0.5046,1.34,8.36,-1.60848,0.76,1.66,5.36,42.01,0.20989999999999998,0.08470000000000001,-0.204,0.1134,-0.0484,0.011200000000000002,0.0341,-0.011399999999999999
221,HIG,Hartford Insurance Group Inc,Insurance,130.98,-0.0052,0.08,0.28,$37.212B,0,1,1,1,0,1.0,2.4,1,-1,-0.0052,0.08,0.0064,0.1316,0.1585,0.58,13.06,1.21331,1.38,2.26,11.32,20.59,0.1875,0.0373,0.0738,0.1691,0.06509999999999999,0.062,0.0159,0.09970000000000001
222,HAS,Hasbro Inc,Leisure Products,67.38,-0.011699999999999999,0.1,0.1,$9.442B,0,1,0,1,1,1.0,1.6,1,-1,-0.011699999999999999,0.1,0.0277,-0.0115,-0.0049,1.06,22.23,1.98442,2.21,8.07,15.9,73.56,0.39159999999999995,0.071,0.0424,0.11960000000000001,0.0166,0.0417,0.0416,0.0096
223,HCA,HCA Healthcare Inc,Healthcare Providers & Services,378.81,-0.0209,0.1,0.19,$91.132B,1,1,1,1,0,1.0,2.2,1,-1,-0.0209,0.1,0.044500000000000005,0.1438,0.06480000000000001,0.34,16.83,1.69616,1.3,0.0,9.27,100.99,0.0,0.1144,0.1527,0.1104,0.0582,0.0516,0.0076,0.10529999999999999
224,DOC,Healthpeak Properties Inc,Residential & Commercial REITs,17.35,-0.0209,-0.11,-0.12,$12.054B,0,1,1,-1,1,0.0,2.0,1,-1,-0.0209,-0.11,-0.08259999999999999,-0.1366,-0.1862,0.49,43.73,19.01462,4.31,1.48,8.5,50.09,0.0326,0.0155,-0.3611,0.2609,0.0302,0.0406,0.0703,-0.09369999999999999
225,HSIC,Henry Schein Inc,Healthcare Equipment & Supplies,73.66,0.0253,0.08,0.0,$8.966B,0,0,0,0,-1,0.0,2.5,1,-1,0.0253,0.08,0.0455,-0.023,-0.0799,0.57,22.9,9.11411,0.73,2.72,13.21,37.99,0.11779999999999999,0.0388,0.029500000000000002,0.08199999999999999,0.0223,0.0356,0.0,0.0
226,HSY,Hershey Co,Food & Tobacco,158.23,0.010700000000000001,-0.06,-0.23,$23.416B,0,0,0,-1,0,0.0,3.0,0,-1,0.010700000000000001,-0.06,-0.0998,-0.1093,-0.2805,0.02,24.74,3.07709,2.98,6.84,15.16,55.85,0.37479999999999997,0.125,-0.3639,0.0755,0.0207,0.0304,0.0346,0.1288
227,HES,Hess Corp,Oil & Gas,132.58,-0.0016,-0.02,-0.13,$41.003B,0,1,0,-1,0,0.0,2.4,1,-1,-0.0016,-0.02,-0.060599999999999994,-0.09269999999999999,-0.2155,0.89,18.36,0,3.28,3.56,7.95,41.55,0.2082,0.1005,-0.3771,0.36979999999999996,-0.16620000000000001,0.17059999999999997,0.0151,0.134
228,HPE,Hewlett Packard Enterprise Co,"Computers, Phones & Household Electronics",17.94,0.0275,0.08,-0.04,$23.566B,1,1,0,1,0,1.0,2.3,1,-1,0.0275,0.08,0.0329,-0.1108,-0.127,1.57,8.7,1.04112,0.75,0.93,4.47,41.42,0.1186,0.0437,-0.0955,0.1389,0.0771,0.054299999999999994,0.028999999999999998,0.029300000000000003
229,HLT,Hilton Worldwide Holdings Inc,Hotels & Entertainment Services,253.08,-0.0131,0.12,0.23,$60.157B,1,1,0,1,1,1.0,2.5,1,-1,-0.0131,0.12,0.049699999999999994,-0.013300000000000001,0.1155,0.97,39.87,1.9934,5.33,0.0,34.93,163.69,0.0,0.0983,0.1096,0.1456,0.0632,0.0816,0.0024,0.0
230,HOLX,Hologic Inc,Healthcare Equipment & Supplies,62.17,0.1017,-0.07,-0.26,$13.854B,1,0,1,0,0,0.0,2.7,1,-1,0.1017,-0.07,0.0004,-0.0415,-0.24530000000000002,0.22,26.25,3.59598,3.44,3.0,16.23,35.4,0.1177,0.0645,0.0245,0.08130000000000001,0.0097,0.0493,0.0,0.0
231,HD,Home Depot Inc,Other Specialty Retailers,370.40,-0.023700000000000002,0.02,0.12,$368.189B,0,1,0,1,1,1.0,2.2,1,-1,-0.023700000000000002,0.02,-0.0311,-0.0528,0.0207,0.64,25.14,3.00163,2.26,46.28,19.84,86.79,2.9951999999999996,0.1641,0.0033,0.0873,0.0308,0.0409,0.0248,0.1059
232,HON,Honeywell International Inc,Consumer Goods Conglomerates,226.46,0.0068000000000000005,0.11,0.12,$145.542B,0,1,1,1,0,1.0,2.3,1,-1,0.0068000000000000005,0.11,0.005600000000000001,0.07429999999999999,0.0159,0.8,26.02,4.07048,3.71,8.33,20.36,64.55,0.3356,0.0814,0.0506,0.0876,0.0449,0.042300000000000004,0.02,0.054000000000000006
233,HRL,Hormel Foods Corp,Food & Tobacco,30.20,0.0027,-0.02,-0.15,$16.607B,0,0,1,0,0,0.0,2.8,0,-1,0.0027,-0.02,-0.042199999999999994,0.032400000000000005,-0.22940000000000002,0.06,21.92,6.85048,1.39,2.07,16.35,26.23,0.09539999999999998,0.0562,0.019,0.1118,0.0166,0.0231,0.0384,0.0655
234,HST,Host Hotels & Resorts Inc,Residential & Commercial REITs,15.47,0.0032,0.06,-0.18,$10.732B,0,1,0,0,0,0.0,2.0,1,-1,0.0032,0.06,0.0355,-0.0288,-0.2384,1.07,16.04,0,1.85,1.61,7.33,42.84,0.1012,0.054000000000000006,-0.22219999999999998,0.11689999999999999,0.0407,0.0275,0.051699999999999996,0.0
235,HWM,Howmet Aerospace Inc,Aerospace & Defense,169.69,0.0208,0.22,0.98,$68.499B,0,1,0,1,1,1.0,2.0,1,-1,0.0208,0.22,0.1589,0.3104,0.7943000000000001,1.31,55.32,2.17806,9.09,14.47,44.77,40.96,0.28600000000000003,0.1186,0.3086,0.18469999999999998,0.08810000000000001,0.10679999999999999,0.0024,0.1672
236,HPQ,HP Inc,"Computers, Phones & Household Electronics",28.34,-0.026099999999999998,0.13,-0.13,$26.716B,0,1,0,0,0,0.0,2.8,0,-1,-0.026099999999999998,0.13,0.0429,-0.1642,-0.2248,1.18,10.19,3.33235,0.5,0.0,7.55,112.44,0.0,0.0727,0.0325,0.043,0.0259,0.019299999999999998,0.0408,0.1149
237,HUBB,Hubbell Inc,"Machinery, Equipment & Components",398.86,0.0207,0.08,-0.03,$21.288B,1,0,0,1,0,0.0,2.5,1,-1,0.0207,0.08,0.042,0.07769999999999999,-0.1348,1.12,26.98,2.90062,3.81,6.53,21.2,36.24,0.25780000000000003,0.11689999999999999,0.0519,0.0929,0.0548,0.0592,0.0132,0.0775
238,HUM,Humana Inc,Healthcare Providers & Services,226.61,-0.08380000000000001,-0.15,-0.36,$27.350B,0,0,0,0,0,0.0,2.6,1,-1,-0.08380000000000001,-0.15,-0.1795,-0.121,-0.4188,0.31,16.02,1.2144,0.23,1.54,9.87,42.75,0.1009,0.0362,0.009899999999999999,-0.1093,0.0815,0.0281,0.015600000000000001,0.10490000000000001
239,HBAN,Huntington Bancshares Inc,Banking Services,15.76,-0.0223,0.06,0.14,$22.959B,0,1,0,1,1,1.0,2.0,1,-1,-0.0223,0.06,0.0109,0.0025,0.0275,1.21,12.15,2.30778,3.04,1.24,8.89,0.0,0.1084,0.0103,0.1721,0.09789999999999999,0.0705,0.0484,0.0393,0.0134
240,HII,Huntington Ingalls Industries Inc,Aerospace & Defense,227.84,-0.0066,0.01,-0.11,$8.940B,0,0,0,1,0,0.0,2.6,1,-1,-0.0066,0.01,-0.0712,0.30579999999999996,-0.20329999999999998,0.53,16.42,0.86039,0.78,1.87,10.26,40.15,0.12269999999999999,0.046900000000000004,0.0458,0.1623,0.0318,0.0447,0.023700000000000002,0.07780000000000001
241,IEX,IDEX Corp,"Machinery, Equipment & Components",183.45,-0.0341,0.04,-0.16,$13.859B,1,0,0,1,1,0.0,2.2,1,0,-0.0341,0.04,0.0004,-0.0608,-0.23620000000000002,0.87,29.05,2.52651,4.22,3.55,20.89,33.18,0.1273,0.0755,0.0406,0.08039999999999999,0.049,0.0406,0.0155,0.0702
242,IDXX,IDEXX Laboratories Inc,Healthcare Equipment & Supplies,516.50,-0.009899999999999999,0.14,-0.02,$41.538B,0,0,1,1,1,1.0,2.2,1,-1,-0.009899999999999999,0.14,0.11,0.12960000000000002,-0.1042,0.82,47.73,2.57602,10.65,28.8,40.67,39.37,0.5932999999999999,0.2726,0.1378,0.1219,0.0604,0.0762,0.0,0.0
243,ITW,Illinois Tool Works Inc,Consumer Goods Conglomerates,246.69,-0.0199,0.01,0.01,$72.280B,0,1,1,0,-1,0.0,3.1,0,-1,-0.0199,0.01,-0.0417,-0.0621,-0.0795,0.8,21.71,6.82138,4.59,22.3,19.18,71.82,1.0762,0.2165,-0.12300000000000001,0.0808,-0.0032,0.0336,0.024300000000000002,0.0209
244,INCY,Incyte Corp,Pharmaceuticals,65.35,0.0241,0.09,0.12,$12.650B,0,1,0,0,0,0.0,2.4,1,-1,0.0241,0.09,0.0155,-0.1166,0.0215,0.55,236.08,4.77626,2.87,3.45,114.03,1.0,0.004699999999999999,0.0033,4.3704,0.18280000000000002,0.1107,0.10460000000000001,0.0,0.0
245,IR,Ingersoll Rand Inc,"Machinery, Equipment & Components",82.59,-0.0115,0.07,-0.15,$33.322B,1,0,0,1,0,0.0,2.3,1,-1,-0.0115,0.07,0.0361,-0.004,-0.2253,1.14,40.83,-13.41011,4.58,3.18,24.91,31.14,0.0809,0.0501,0.0,0.0,0.0,0.0,0.001,0.0
246,PODD,Insulet Corp,Healthcare Equipment & Supplies,326.64,0.0025,0.24,0.88,$22.987B,0,0,1,1,1,1.0,1.7,1,-1,0.0025,0.24,0.2208,0.2318,0.625,0.88,58.78,0.34274,10.45,17.27,47.31,56.03,0.37920000000000004,0.131,0.34259999999999996,0.2322,0.2198,0.1728,0.0,0.0
247,INTC,Intel Corp,Semiconductors & Semiconductor Equipment ,20.55,-0.0388,-0.04,-0.32,$89.639B,0,0,0,1,0,0.0,3.1,0,-1,-0.0388,-0.04,-0.0512,-0.10099999999999999,-0.4007,1.45,0.0,0,1.69,0.9,0.0,32.03,-0.1866,-0.1023,0.0,1.5484,-0.0484,0.053899999999999997,0.0,-0.2152
248,ICE,Intercontinental Exchange Inc,Investment Banking & Investment Services,178.54,0.0101,0.07,0.29,$102.415B,0,1,0,1,0,1.0,1.9,1,-1,0.0101,0.07,0.008,0.0487,0.17309999999999998,0.46,36.96,3.86034,8.4,3.66,23.4,41.97,0.1027,0.0206,0.1384,0.1085,0.07339999999999999,0.056900000000000006,0.0108,0.1035
249,IBM,International Business Machines Corp,Software & IT Services,263.23,-0.019299999999999998,0.13,0.51,$244.645B,0,1,1,1,0,1.0,2.4,1,-1,-0.019299999999999998,0.13,0.0326,0.0271,0.3799,0.71,45.03,32.30349,3.89,9.1,23.94,70.13,0.2195,0.038900000000000004,0.0581,0.059500000000000004,0.0537,0.0434,0.0255,0.0074
250,IFF,International Flavors & Fragrances Inc,Food & Tobacco,77.24,-0.0013,-0.01,-0.2,$19.757B,0,1,0,0,1,0.0,2.1,1,-1,-0.0013,-0.01,-0.0647,-0.032400000000000005,-0.2803,0.71,0.0,0,1.73,1.5,139.14,41.28,-0.0608,-0.0282,-0.016200000000000003,0.0731,-0.0626,-0.0006,0.0207,-0.1158
251,IP,International Paper Co,Containers & Packaging,48.56,-0.0382,0.02,0.1,$25.635B,0,1,0,0,-1,0.0,2.5,1,-1,-0.0382,0.02,-0.0426,-0.11689999999999999,-0.0431,1.09,41.4,0,1.29,1.42,12.63,34.71,0.0301,0.0125,0.9204000000000001,0.5346,0.41,0.053200000000000004,0.0381,-0.0167
252,IPG,Interpublic Group of Companies Inc,Media & Publishing,24.48,-0.0385,-0.04,-0.23,$9.051B,0,0,0,0,0,0.0,2.5,1,-1,-0.0385,-0.04,-0.0797,-0.11380000000000001,-0.30820000000000003,0.76,18.69,4.10738,0.86,2.55,11.73,44.45,0.1333,0.03,-0.0542,0.0725,-0.18760000000000002,0.0274,0.053899999999999997,0.0703
253,INTU,Intuit Inc,Financial Technology (Fintech) & Infrastructure,751.96,0.1209,0.08,0.01,$209.757B,1,1,1,1,1,1.0,2.0,1,-1,0.1209,0.08,0.1332,0.3611,0.10980000000000001,0.97,61.19,5.09732,11.54,10.43,49.04,24.15,0.1784,0.1018,0.1783,0.1438,0.1462,0.1249,0.0055000000000000005,0.1409
254,ISRG,Intuitive Surgical Inc,Healthcare Equipment & Supplies,550.19,-0.0204,0.07,0.36,$197.198B,1,1,0,1,1,1.0,2.1,1,-1,-0.0204,0.07,0.0034999999999999996,-0.0356,0.21739999999999998,1.35,80.7,6.72662,22.63,11.53,65.18,0.0,0.1594,0.1423,0.0681,0.1531,0.1559,0.1515,0.0,0.0
255,IVZ,Invesco Ltd,Investment Banking & Investment Services,14.76,-0.037200000000000004,0.04,-0.06,$6.606B,0,1,0,0,0,1.0,2.9,0,-1,-0.037200000000000004,0.04,-0.0070999999999999995,-0.1434,-0.154,1.52,11.85,4.56682,1.08,0.62,8.87,33.38,0.0535,0.0287,-0.0175,0.0774,-0.0036,0.0333,0.056900000000000006,-0.079
256,INVH,Invitation Homes Inc,Residential & Commercial REITs,33.38,-0.0297,-0.02,-0.04,$20.460B,1,0,-1,0,0,0.0,2.6,1,-1,-0.0297,-0.02,-0.0684,0.0458,-0.13269999999999998,0.43,42.97,0,7.73,2.11,17.02,45.4,0.048,0.0253,0.0676,0.0506,0.019799999999999998,0.0385,0.0348,0.1659
257,IQV,Iqvia Holdings Inc,Biotechnology & Medical Research,140.54,-0.0209,-0.08,-0.39,$24.313B,0,1,1,-1,1,0.0,2.0,1,-1,-0.0209,-0.08,-0.1399,-0.25989999999999996,-0.4517,0.98,19.15,1.31617,1.57,4.09,9.91,70.54,0.2165,0.049699999999999994,0.0638,0.10300000000000001,0.0432,0.0519,0.0,0.0
258,IRM,Iron Mountain Inc,Residential & Commercial REITs,97.31,-0.0371,0.12,0.21,$28.711B,0,0,-1,1,0,0.0,2.2,1,-1,-0.0371,0.12,0.0353,0.0591,0.08650000000000001,1.05,237.46,29.6933,4.58,0.0,27.23,102.93,0.0,0.0066,0.1864,0.1,0.10859999999999999,0.0873,0.0323,0.0218
259,JBHT,J B Hunt Transport Services Inc,Freight & Logistics Services,140.00,-0.042699999999999995,0.05,-0.12,$13.887B,0,1,1,0,0,0.0,2.2,1,-1,-0.042699999999999995,0.05,0.008199999999999999,-0.12380000000000001,-0.2043,1.03,25.42,2.73121,1.15,3.59,10.53,29.0,0.13970000000000002,0.0673,0.019799999999999998,0.2469,-0.0022,0.0567,0.0126,0.1059
260,SJM,J M Smucker Co,Food & Tobacco,113.93,0.0043,-0.03,0.01,$12.124B,0,1,0,-1,1,0.0,2.7,1,-1,0.0043,-0.03,-0.07200000000000001,0.0187,-0.0702,0.3,0.0,0,1.38,1.76,48.63,53.22,-0.0352,-0.0132,0.0111,0.0229,0.07200000000000001,0.018500000000000003,0.0379,0.0475
261,JBL,Jabil Inc,Electronic Equipment & Parts,169.17,0.0103,0.13,0.39,$18.160B,1,0,1,1,0,0.0,2.1,1,-1,0.0103,0.13,0.0839,0.0801,0.2671,1.35,40.52,3.37678,0.66,13.65,15.17,67.98,0.24100000000000002,0.027999999999999997,0.0542,0.13970000000000002,-0.0323,0.045899999999999996,0.0019,0.0
262,JKHY,Jack Henry & Associates Inc,Software & IT Services,184.59,0.0016,0.05,0.08,$13.441B,0,0,1,0,0,0.0,2.7,0,0,0.0016,0.05,-0.0009,0.0666,-0.019299999999999998,0.35,31.42,2.61837,5.79,6.6,21.23,7.71,0.2249,0.1505,0.1434,0.0652,0.0623,0.068,0.0126,0.068
263,J,Jacobs Solutions Inc,Professional & Commercial Services  ,128.66,-0.0015,0.04,0.15,$15.459B,0,1,0,1,0,1.0,2.2,1,-1,-0.0015,0.04,-0.0149,0.0281,0.0004,0.8,60.67,4.57594,1.53,4.01,31.28,35.94,0.0506,0.0223,0.1364,0.1533,0.0977,0.060599999999999994,0.009899999999999999,0.11349999999999999
264,JNJ,Johnson & Johnson,Pharmaceuticals,153.25,0.005,-0.01,0.02,$368.731B,0,1,1,-1,0,0.0,2.4,1,-1,0.005,-0.01,-0.07690000000000001,-0.0721,-0.0659,0.03,17.04,2.86821,4.13,4.72,12.67,40.08,0.2945,0.1193,0.06309999999999999,0.0481,0.028399999999999998,0.0414,0.0339,0.0554
265,JCI^I16,Johnson Controls International PLC,"Machinery, Equipment & Components",101.02,0.0323,0.22,0.34,$66.476B,0,1,0,1,0,0.0,2.2,1,-1,0.0323,0.22,0.1523,0.2109,0.22460000000000002,1.18,31.45,0,3.13,4.21,23.56,36.96,0.1364,0.0484,-0.0108,0.158,-0.1361,0.0484,0.0147,0.0731
266,JPM,JPMorgan Chase & Co,Banking Services,265.29,0.0015,0.07,0.32,$737.266B,1,1,1,1,0,1.0,2.3,1,-1,0.0015,0.07,0.0184,0.0365,0.1841,0.99,13.02,2.06125,4.07,2.22,11.08,0.0,0.1825,0.0141,-0.0739,0.0601,-0.0219,0.0215,0.021099999999999997,0.0687
267,JNPR,Juniper Networks Inc,Communications & Networking,36.07,-0.0017000000000000001,0.01,0.04,$12.061B,0,0,1,1,0,1.0,2.9,0,-1,-0.0017000000000000001,0.01,-0.0604,0.0068000000000000005,-0.06849999999999999,0.34,34.48,8.72881,2.32,2.5,23.45,25.22,0.0758,0.0368,0.19190000000000002,0.0732,0.07200000000000001,0.0392,0.024399999999999998,0.0298
268,K,Kellanova,Food & Tobacco,82.50,0.0012,-0.01,0.34,$28.622B,0,0,0,-1,0,0.0,3.0,0,-1,0.0012,-0.01,-0.061799999999999994,0.0034000000000000002,0.2108,0.04,20.77,-25.96528,2.27,7.31,16.29,58.26,0.39049999999999996,0.08990000000000001,-0.0207,0.045,0.004,0.0218,0.0276,0.0
269,KVUE,Kenvue Inc,Personal &Household Products & Services,23.93,-0.0029,0.03,0.21,$45.943B,0,0,0,1,0,0.0,2.6,1,-1,-0.0029,0.03,-0.0388,0.0298,0.1079,0.21,43.63,0,3.0,4.57,27.23,46.5,0.10220000000000001,0.0394,0.0,0.0,0.0,0.0,0.034300000000000004,0.0
270,KDP,Keurig Dr Pepper Inc,Beverages,32.87,-0.028399999999999998,-0.04,-0.03,$44.643B,1,1,0,0,1,0.0,2.1,1,-1,-0.028399999999999998,-0.04,-0.09820000000000001,-0.053899999999999997,-0.1388,0.2,29.77,1.91566,2.88,1.83,21.62,40.7,0.0613,0.028399999999999998,0.0625,0.0637,0.053899999999999997,0.0398,0.027999999999999997,0.0821
271,KEY,KeyCorp,Banking Services,15.76,-0.0443,0.06,0.09,$17.272B,0,1,0,1,0,1.0,2.3,1,-1,-0.0443,0.06,-0.009399999999999999,-0.0492,-0.025,1.22,0.0,0,3.59,1.06,3454.41,0.0,-0.0083,0.0001,0.2414,0.2014,0.1377,0.0644,0.052000000000000005,0.0292
272,KEYS,Keysight Technologies Inc,Electronic Equipment & Parts,162.26,-0.0031,0.12,0.12,$28.040B,1,0,1,1,1,0.0,2.1,1,-1,-0.0031,0.12,0.0541,-0.052199999999999996,0.0091,1.25,38.09,4.50038,5.47,5.1,27.7,31.61,0.14300000000000002,0.076,0.11800000000000001,0.1298,0.0633,0.0669,0.0,0.0
273,KMB,Kimberly-Clark Corp,Personal &Household Products & Services,142.85,0.0146,0.06,0.06,$47.400B,0,0,1,-1,0,0.0,2.8,1,-1,0.0146,0.06,0.0276,0.0167,-0.0301,0.09,19.47,3.60972,2.4,43.06,15.25,85.61,2.2984,0.1374,-0.0274,0.0732,-0.0276,0.022799999999999997,0.0353,0.0342
274,KIM,Kimco Realty Corp,Residential & Commercial REITs,21.01,-0.0305,0.01,0.11,$14.213B,0,1,-1,1,0,1.0,2.5,1,-1,-0.0305,0.01,-0.0174,-0.033,0.019,0.76,27.48,6.15378,6.87,1.35,13.65,42.67,0.048600000000000004,0.0239,0.2143,0.0441,0.04019999999999999,0.030299999999999997,0.047599999999999996,-0.0827
275,KMI^E07,Kinder Morgan Inc,Oil & Gas Related Equipment and Services,28.19,0.0068000000000000005,0.02,0.43,$62.640B,0,1,0,1,0,1.0,2.2,1,-1,0.0068000000000000005,0.02,-0.0271,0.0862,0.3243,0.71,24.37,3.03108,4.04,2.05,12.36,50.83,0.0843,0.037599999999999995,0.1043,0.063,0.0873,0.0407,0.0415,0.039
276,KKR,KKR & Co Inc,Investment Banking & Investment Services,120.92,-0.0364,0.04,0.14,$107.696B,0,1,1,1,1,1.0,1.7,1,-1,-0.0364,0.04,-0.006999999999999999,-0.0616,0.0178,1.91,52.42,-20.42473,6.54,4.31,23.57,42.02,0.0947,0.0126,0.0915,0.3099,0.0916,0.3299,0.0060999999999999995,0.0665
277,KLAC,KLA Corp,Semiconductors & Semiconductor Equipment ,789.06,0.0026,0.11,0.0,$104.346B,0,1,1,1,1,1.0,2.2,1,-1,0.0026,0.11,0.0771,0.0946,-0.09269999999999999,1.64,28.68,2.11603,9.08,26.06,25.61,59.5,1.041,0.2452,0.366,0.0222,0.2286,0.0278,0.0096,0.135
278,KHC,Kraft Heinz Co,Food & Tobacco,26.83,-0.0377,-0.11,-0.26,$31.754B,0,0,0,-1,-1,0.0,3.1,0,-1,-0.0377,-0.11,-0.1273,-0.1496,-0.3296,0.26,12.19,-1.70121,1.25,0.65,8.81,30.34,0.0536,0.0294,-0.1536,0.027000000000000003,-0.0331,0.0068000000000000005,0.0596,0.0
279,KR,Kroger Co,Food & Drug Retailing ,67.83,-0.016399999999999998,-0.05,0.27,$44.828B,1,1,1,1,0,0.0,2.3,1,-1,-0.016399999999999998,-0.05,-0.1076,0.04190000000000001,0.1467,-0.16,18.45,3.60996,0.31,5.4,7.63,68.38,0.2659,0.0518,0.0649,0.0882,0.0168,0.0278,0.0189,0.1525
280,LHX,L3Harris Technologies Inc,Aerospace & Defense,247.90,0.0733,0.11,0.07,$46.344B,0,1,0,1,0,1.0,2.0,1,-1,0.0733,0.11,0.052300000000000006,0.2223,-0.0053,0.43,29.38,1.30287,2.18,2.43,16.07,39.04,0.0849,0.0388,-0.2,0.15839999999999999,0.010700000000000001,0.053899999999999997,0.0194,0.0
281,LH,Labcorp Holdings Inc,Healthcare Providers & Services,247.69,-0.0084,0.06,0.23,$20.732B,0,1,1,1,1,1.0,1.8,1,0,-0.0084,0.06,-0.0325,-0.0149,0.1114,0.63,28.57,4.08178,1.57,2.5,14.94,40.4,0.08990000000000001,0.0429,0.1043,0.09699999999999999,0.0682,0.0481,0.0116,0.0
282,LRCX,Lam Research Corp,Semiconductors & Semiconductor Equipment ,83.94,0.0014000000000000002,0.16,-0.14,$107.369B,0,1,0,1,0,1.0,2.0,1,-1,0.0014000000000000002,0.16,0.1118,0.051399999999999994,-0.22519999999999998,1.83,23.39,1.7195,6.27,11.32,21.33,32.04,0.5314,0.24359999999999998,0.3234,0.0025,0.2249,0.0239,0.011000000000000001,0.1192
283,LW,Lamb Weston Holdings Inc,Food & Tobacco,53.19,-0.0067,-0.03,-0.42,$7.506B,0,0,0,1,0,0.0,2.5,1,-1,-0.0067,-0.03,-0.042699999999999995,0.0333,-0.46590000000000004,0.41,20.86,2.81825,1.18,4.59,10.1,72.21,0.2164,0.046799999999999994,-0.3839,0.115,-0.016200000000000003,0.013000000000000001,0.0278,0.0917
284,LVS,Las Vegas Sands Corp.,Hotels & Entertainment Services,41.64,-0.0158,0.1,-0.11,$29.424B,0,0,0,0,0,0.0,2.1,1,-1,-0.0158,0.1,0.0693,-0.055999999999999994,-0.16879999999999998,1.08,23.2,8.04966,2.63,10.91,9.85,82.04,0.3921,0.0742,0.0529,0.1464,0.042,0.06,0.024,-0.23629999999999998
285,LDOS,Leidos Holdings Inc,Software & IT Services,152.55,-0.0438,0.09,0.06,$19.636B,1,1,1,1,0,1.0,2.3,1,-1,-0.0438,0.09,-0.0292,0.17350000000000002,-0.0959,0.47,15.4,1.45594,1.16,4.61,12.1,54.4,0.3131,0.1025,0.060700000000000004,0.0711,0.0287,0.0313,0.0105,0.0313
286,LEN,Lennar Corp,Homebuilding & Construction Supplies,108.09,-0.0277,-0.04,-0.32,$25.097B,1,1,0,0,0,1.0,2.6,0,0,-0.0277,-0.04,-0.0565,-0.12560000000000002,-0.3556,0.6,7.87,1.1244,0.79,1.25,7.28,13.63,0.1497,0.10220000000000001,-0.2858,0.17120000000000002,0.0111,0.0434,0.018500000000000003,0.636
287,LII,Lennox International Inc,"Machinery, Equipment & Components",579.22,-0.0418,0.1,0.17,$20.554B,1,0,0,1,-1,1.0,3.0,0,-1,-0.0418,0.1,0.0169,-0.058600000000000006,0.030699999999999998,0.98,25.82,2.34822,3.83,24.11,22.85,57.42,1.3148,0.2493,0.0137,0.0983,0.023,0.0557,0.009000000000000001,0.09050000000000001
288,LIN,Linde PLC,Chemicals,467.95,0.0166,0.02,0.06,$220.542B,1,1,1,1,1,0.0,2.2,1,-1,0.0166,0.02,-0.024700000000000003,0.0067,-0.037599999999999995,0.62,33.96,2.67594,6.67,5.8,21.26,37.72,0.172,0.0812,0.0,0.0,0.0,0.0,0.0128,0.09699999999999999
289,LYV,Live Nation Entertainment Inc,Media & Publishing,143.02,-0.0356,0.09,0.55,$33.480B,0,0,0,1,1,0.0,1.9,1,-1,-0.0356,0.09,0.0152,-0.0043,0.3347,1.04,48.95,0,1.47,312.7,18.74,75.24,0.0,0.0583,-0.21899999999999997,0.271,0.1186,0.0889,0.0,0.0
290,LKQ,LKQ Corp,Automobiles & Auto Parts,40.84,-0.035,0.09,-0.04,$10.543B,0,0,0,-1,0,-1.0,1.9,1,-1,-0.035,0.09,0.0187,-0.0113,-0.1476,0.48,15.26,0,0.75,1.71,9.58,41.54,0.1137,0.0452,0.0086,0.0741,-0.0097,0.029900000000000003,0.0294,0.0
291,LMT,Lockheed Martin Corp,Aerospace & Defense,476.85,0.008,0.01,0.01,$111.724B,1,1,1,1,1,1.0,2.4,1,-1,0.008,0.01,-0.059000000000000004,0.0694,-0.086,0.23,20.6,1.52016,1.56,16.63,15.72,75.24,0.8255,0.0986,-0.011200000000000002,0.0901,0.0473,0.039,0.0277,0.0721
292,L,Loews Corp,Insurance,89.07,-0.0039000000000000003,0.02,0.18,$18.678B,1,0,1,1,0,0.0,3.0,1,-1,-0.0039000000000000003,0.02,-0.0346,0.054000000000000006,0.0675,0.6,14.63,1.00359,1.05,1.09,0.0,33.16,0.0795,0.0171,0.0,0.0,0.0,0.0,0.0028000000000000004,0.0
293,LOW,Lowe's Companies Inc,Other Specialty Retailers,225.81,-0.0368,0.01,0.03,$126.387B,0,1,0,0,1,0.0,2.2,1,-1,-0.0368,0.01,-0.050199999999999995,-0.06309999999999999,-0.06,0.63,18.72,1.17711,1.52,0.0,14.31,161.73,0.0,0.1508,0.023399999999999997,0.09140000000000001,0.0074,0.0358,0.0204,0.1691
