,Symbol,Company Name,Industry,Prior Close,% 5 Day Chg_x,% 4 Week Chg_x,% 52 Week Chg,Mkt Cap,Refinitiv,Argus Analyst,Argus A6 Quantitative,MarketEdge,Morgan Stanley,SmartConsensus,Thomson Reuters Consensus,TipRanks Analyst Consensus,TipRanks Blogger Sentiment,% 5 Day Chg_y,% 4 Week Chg_y,% Vs. S&P 500 4 Weeks,% Vs. S&P 500 13 Weeks,% Vs. S&P 500 52 Weeks,Beta,P/E Ratio (TTM)*,PEG Ratio,Price/Sales Ratio,Price/Book Ratio,Price/Cash Flow Ratio,Debt to Capital Ratio,% Return on Equity,% Return on Assets,% EPS Growth CFY*,% EPS Growth NFY*,% Revenue Growth CFY*,% Revenue Growth NFY*,% Dividend Yield,% Dividend Growth 5 Year
2509,SABS,SAB Biotherapeutics Inc,Biotechnology & Medical Research,1.78,-0.0111,0.24,-0.28,$16.540M,-1,0,0,0,0,0.0,1.8,1,0,-0.0111,0.24,0.01,0.0318,-0.4138,0.85,0.0,0,43.77,0.77,0.0,14.13,-0.9235,-0.6261,0.0,0.0,0.0,0.0,0.0,0.0
2510,SBRA,Sabra Health Care REIT Inc,Residential & Commercial REITs,17.60,-0.0276,-0.02,0.21,$4.188B,0,0,1,1,0,0.0,2.2,1,-1,-0.0276,-0.02,-0.056100000000000004,0.078,0.0934,0.17,29.8,-11.46084,5.82,1.55,13.47,46.98,0.051500000000000004,0.0265,0.3148,0.08449999999999999,0.038,0.051699999999999996,0.0682,-0.0779
2511,SABR,Sabre Corp,Software & IT Services,2.64,-0.07690000000000001,0.19,-0.13,$1.024B,1,0,-1,0,0,0.0,2.5,0,-1,-0.07690000000000001,0.19,0.033,-0.3826,-0.2321,1.96,0.0,0,0.34,0.0,0.0,143.31,0.0,-0.0365,0.0,1.9231,0.0083,0.0346,0.0,0.0
2512,SDOT,Sadot Group Inc,Food & Tobacco,1.23,-0.016,-0.34,-0.6,$7.214M,-1,0,0,0,0,0.0,3.0,0,1,-0.016,-0.34,-0.2892,-0.6525,-0.6455,0.98,0.89,0,0.01,0.22,1.15,24.46,0.2662,0.056799999999999996,0.0,0.0,0.0,0.0,0.0,0.0
2513,SGD,Safe & Green Development Corp,Construction & Engineering,0.89,0.11810000000000001,-0.24,-0.91,$1.872M,0,0,0,0,0,0.0,0.0,0,0,0.11810000000000001,-0.24,-0.247,-0.2191,-0.9220999999999999,0.79,0.0,0,10.64,13.65,0.0,96.93,-5.972,-0.6437999999999999,0.0,0.0,0.0,0.0,0.0,0.0
2514,SGBX,Safe & Green Holdings Corp,Homebuilding & Construction Supplies,0.55,0.3261,0.47,-0.87,$3.533M,0,0,0,0,0,0.0,0.0,0,0,0.3261,0.47,0.3556,-0.0564,-0.893,1.65,0.0,0,0.71,0.0,0.0,0.0,0.0,-1.6891999999999998,0.0,0.0,0.0,0.0,0.0,0.0
2515,SPAI,Safe Pro Group Inc,Software & IT Services,2.72,-0.0872,-0.15,0.0,$41.268M,0,0,0,0,0,0.0,0.0,0,-1,-0.0872,-0.15,-0.226,-0.23379999999999998,0.0,1.34,0.0,0,20.17,15.61,0.0,5.23,-5.9418,-2.9918,0.0,0.0,0.0,0.0,0.0,0.0
2516,SAFT,Safety Insurance Group Inc,Insurance,83.27,-0.0026,0.06,0.07,$1.240B,0,0,0,1,0,1.0,3.0,0,0,-0.0026,0.06,0.004699999999999999,0.051100000000000007,-0.027000000000000003,0.22,17.04,0,1.09,1.46,15.18,3.41,0.08710000000000001,0.0331,0.44229999999999997,0.16670000000000001,0.0,0.0,0.0432,0.0115
2517,SHOT,Safety Shot Inc,Food & Tobacco,0.39,-0.0484,-0.08,-0.7,$23.563M,-1,0,0,0,0,0.0,0.0,0,0,-0.0484,-0.08,-0.2762,-0.1319,-0.7023999999999999,1.29,0.0,0,50.53,0.0,0.0,111.2,-16.0535,-4.2507,0.0,0.0,0.0,0.0,0.0,0.0
2518,SGA,Saga Communications Inc,Media & Publishing,12.26,-0.0254,0.06,-0.36,$78.979M,0,0,0,0,0,0.0,2.0,1,0,-0.0254,0.06,0.009000000000000001,0.0629,-0.4353,0.24,22.0,0,0.7,0.48,8.9,2.97,0.0206,0.0158,0.0,0.0,0.0,0.0,0.0816,0.0592
2519,SAGE,SAGE Therapeutics Inc,Biotechnology & Medical Research,6.52,-0.07780000000000001,-0.15,-0.42,$408.289M,-1,0,0,-1,0,-1.0,2.9,0,-1,-0.07780000000000001,-0.15,-0.19440000000000002,-0.1067,-0.5042,0.93,0.0,0,8.61,0.99,0.0,0.0,-0.6353,-0.5729,0.4537,0.2028,0.978,0.4118,0.0,0.0
2520,SGMT,Sagimet Biosciences Inc,Biotechnology & Medical Research,3.36,-0.0204,0.09,-0.27,$103.068M,-1,0,0,0,0,0.0,1.9,1,-1,-0.0204,0.09,-0.0774,-0.0977,-0.37549999999999994,1.79,0.0,0,0.0,0.78,0.0,0.0,-0.3472,-0.3353,-0.5379,-0.278,0.0,-1.0,0.0,0.0
2521,SAGT,SAGTEC GLOBAL Ltd,Software & IT Services,3.13,-0.1912,-0.06,0.0,$39.282M,0,0,0,0,0,0.0,0.0,0,0,-0.1912,-0.06,-0.2778,0.0,0.0,0,24.02,0,3.2,9.91,18.67,16.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2522,SAIA,Saia Inc,Freight & Logistics Services,275.01,-0.023,-0.24,-0.3,$7.325B,1,0,0,-1,0,-1.0,2.2,1,-1,-0.023,-0.24,0.0913,-0.3261,-0.38409999999999994,1.42,22.95,1.53132,2.26,3.1,13.53,11.13,0.1463,0.1048,-0.302,0.3245,0.0169,0.07490000000000001,0.0,0.0
2523,SAIH,SAIHEAT Ltd,"Computers, Phones & Household Electronics",6.54,0.0748,0.05,-0.59,$5.633M,0,0,0,0,0,0.0,0.0,0,0,0.0748,0.05,-0.1946,-0.3045,-0.5892000000000001,5.03,0.0,0,2.07,0.8,0.0,12.83,-0.3775,-0.32159999999999994,0.0,0.0,0.0,0.0,0.0,0.0
2524,SAIL,Sailpoint Inc,Software & IT Services,17.54,-0.0441,0.01,0.0,$9.762B,0,0,0,0,0,0.0,2.1,1,0,-0.0441,0.01,-0.049,-0.256,0.0,0,0.0,0,11.33,1.74,0.0,15.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2525,SLRX,Salarius Pharmaceuticals Inc,Biotechnology & Medical Research,0.83,0.024300000000000002,0.08,-0.79,$1.776M,0,0,0,0,0,0.0,3.0,0,0,0.024300000000000002,0.08,0.1231,-0.2504,-0.8068000000000001,-0.29,0.0,0,0.0,28.09,0.0,64.46,-3.0016000000000003,-1.5423,0.0,0.0,0.0,0.0,0.0,0.0
2526,SFHG,Samfine Creation Holdings Group Ltd,Professional & Commercial Services  ,0.87,-0.013600000000000001,0.32,0.0,$17.665M,0,0,0,0,0,0.0,0.0,0,0,-0.013600000000000001,0.32,0.2572,0.08449999999999999,0.0,0.28,0.0,0,0.9,1.89,503.71,19.21,-0.0557,-0.019799999999999998,0.0,0.0,0.0,0.0,0.0,0.0
2527,SANA,Sana Biotechnology Inc,Biotechnology & Medical Research,2.00,0.1905,0.13,-0.75,$451.110M,0,0,0,0,1,-1.0,1.8,1,-1,0.1905,0.13,0.0983,-0.2234,-0.7766,1.98,0.0,0,0.0,2.16,0.0,0.0,-0.7143999999999999,-0.3704,0.0,0.0,0.0,0.0,0.0,0.0
2528,SMTI,Sanara Medtech Inc,Pharmaceuticals,30.78,-0.0128,-0.03,0.08,$273.573M,-1,0,0,0,0,0.0,2.0,1,-1,-0.0128,-0.03,-0.1007,-0.1115,-0.1105,1.17,0.0,0,2.99,7.47,0.0,54.21,-0.2858,-0.1392,-0.6579,0.0635,0.21109999999999998,0.0594,0.0,0.0
2529,SNDK,SanDisk Corp,"Computers, Phones & Household Electronics",38.18,-0.0155,0.17,0.0,$5.548B,0,0,1,0,1,0.0,2.4,1,0,-0.0155,0.17,0.0885,-0.2027,0.0,0,0.0,0,0.77,0.6,0.0,17.53,-0.1491,-0.114,0.0,0.0,0.0,0.0,0.0,0.0
2530,SGMO,Sangamo Therapeutics Inc,Biotechnology & Medical Research,0.45,-0.0911,-0.39,-0.2,$101.816M,-1,0,0,-1,0,-1.0,2.3,1,-1,-0.0911,-0.39,-0.41009999999999996,-0.5234000000000001,-0.318,1.38,0.0,0,1.69,20.81,0.0,0.0,-2.5794,-0.7386,0.102,0.2045,-0.12050000000000001,0.1685,0.0,0.0
2531,SANM,Sanmina Corp,Electronic Equipment & Parts,86.61,0.0644,0.05,0.26,$4.631B,1,1,1,1,0,1.0,2.3,0,-1,0.0644,0.05,0.0294,0.0395,0.1462,1.13,20.04,-13.35965,0.59,2.09,12.03,11.42,0.1103,0.0546,0.1155,0.18,0.0704,0.0742,0.0,0.0
2532,SNY,Sanofi SA (ADR),Pharmaceuticals,52.39,0.0021,-0.02,0.07,$128.644B,0,1,1,-1,0,0.0,1.9,1,-1,0.0021,-0.02,-0.0842,-0.0401,-0.0331,0.32,18.63,2.48352,2.54,1.57,14.68,22.05,0.0,0.0,0.187,0.09849999999999999,0.14859999999999998,0.0681,0.042199999999999994,0.0
2533,STEC,Santech Holdings Ltd - ADR,Investment Banking & Investment Services,0.96,-0.09699999999999999,0.07,0.92,$161.280M,0,0,0,0,0,0.0,2.0,0,0,-0.09699999999999999,0.07,-0.1414,-0.4451,0.6507,-0.3,0.0,0,0.96,10.49,0.0,0.0,-3.8455,-0.6502,0.0,0.0,0.0,0.0,0.0,0.0
2534,SNWV,SANUWAVE Health Inc,Healthcare Equipment & Supplies,27.97,-0.0546,-0.03,1017.87,$85.042M,0,0,0,0,0,0.0,0.0,0,0,-0.0546,-0.03,0.0191,0.0382,2.5917000000000003,0,0.0,0,6.61,0.0,0.0,297.74,0.0,-1.2005,0.0,0.0,0.0,0.0,0.0,0.0
2535,SPNS,Sapiens International Corporation NV,Software & IT Services,28.14,-0.0064,0.01,-0.18,$1.538B,1,0,0,1,0,0.0,3.2,0,-1,-0.0064,0.01,-0.043899999999999995,0.0288,-0.2502,0.81,21.72,1.09713,2.89,3.41,17.07,4.01,0.1609,0.1042,-0.0405,0.0915,0.054299999999999994,0.0691,0.021,0.2097
2536,SRPT,Sarepta Therapeutics Inc,Pharmaceuticals,38.35,0.0108,-0.37,-0.69,$3.769B,0,0,-1,-1,1,-1.0,1.8,1,-1,0.0108,-0.37,-0.4082,-0.6394,-0.7217,1.33,0.0,0,1.69,3.3,0.0,49.9,-0.2361,-0.07429999999999999,0.0,0.0,0.3467,0.1307,0.0,0.0
2537,SATL,Satellogic Inc,Metals & Mining,4.17,0.057,0.03,1.21,$377.498M,-1,0,0,0,0,0.0,0.0,0,1,0.057,0.03,-0.030699999999999998,0.3818,2.3059,3.56,0.0,0,33.58,0.0,0.0,715.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2538,SVRA,Savara Inc,Biotechnology & Medical Research,1.94,-0.38020000000000004,-0.1,-0.3,$334.908M,-1,0,0,0,0,0.0,1.8,1,-1,-0.38020000000000004,-0.1,-0.4412,-0.2379,-0.574,0.93,0.0,0,0.0,2.27,0.0,16.65,-0.7576999999999999,-0.5879,0.0,0.0,0.0,0.0,0.0,0.0
2539,SBFG,SB Financial Group Inc,Banking Services,19.32,-0.0252,-0.01,0.41,$126.063M,1,0,0,0,0,0.0,1.0,0,-1,-0.0252,-0.01,-0.0832,-0.0668,0.1936,0.54,11.4,0,2.13,0.96,8.46,0.0,0.08800000000000001,0.0079,0.1105,0.15710000000000002,0.0,0.0,0.0311,0.0924
2540,SBAC,SBA Communications Corp,Residential & Commercial REITs,231.01,-0.0191,0.02,0.21,$24.822B,0,0,0,1,0,0.0,2.3,1,-1,-0.0191,0.02,-0.0904,0.06,0.1003,0.1,30.58,0,9.24,0.0,23.2,165.28,0.0,0.0795,0.21760000000000002,0.1041,0.025,0.0466,0.0192,0.3958
2541,SBC,SBC Medical Group Holdings Inc,Professional & Commercial Services  ,4.60,0.349,0.03,-0.72,$476.611M,0,0,0,0,0,0.0,0.0,0,0,0.349,0.03,0.2895,-0.0199,-0.6864,0.0,9.99,0,2.41,2.1,9.02,3.68,0.26170000000000004,0.1857,0.0,0.0,0.0,0.0,0.0,0.0
2542,SCSC,Scansource Inc,"Computers, Phones & Household Electronics",41.06,0.014199999999999999,0.22,-0.2,$927.679M,0,0,-1,1,0,1.0,2.0,1,-1,0.014199999999999999,0.22,0.15259999999999999,0.12869999999999998,-0.2589,0.84,14.8,0,0.31,1.04,9.51,13.27,0.0732,0.0385,0.0974,0.1361,-0.0782,0.0496,0.0,0.0
2543,STAI,ScanTech AI Systems Inc,Electronic Equipment & Parts,0.96,-0.08560000000000001,-0.41,-0.32,$24.587M,1,0,0,0,0,0.0,0.0,0,0,-0.08560000000000001,-0.41,-0.4183,-0.6243,-0.9204000000000001,-0.15,5.21,0,0.0,0.1,0.0,2.0,0.037200000000000004,0.0368,0.0,0.0,0.0,0.0,0.0,0.0
2544,SHMD,SCHMID Group NV,Semiconductors & Semiconductor Equipment ,2.99,0.1625,-0.18,-0.24,$128.495M,0,0,0,0,0,0.0,0.0,0,0,0.1625,-0.18,-0.2688,0.07780000000000001,-0.38,0.6,0.0,0,0.0,0.0,0.0,764.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2545,SRRK,Scholar Rock Holding Corp,Biotechnology & Medical Research,30.47,0.0103,-0.11,1.82,$2.885B,-1,0,0,-1,0,-1.0,1.7,1,-1,0.0103,-0.11,-0.1268,-0.157,1.5582,1.42,0.0,0,0.0,9.26,0.0,13.74,-1.0671,-0.7829,0.016200000000000003,0.2963,0.0,3.1242,0.0,0.0
2546,SCHL,Scholastic Corp,Media & Publishing,17.80,-0.0078000000000000005,0.01,-0.53,$460.272M,1,0,0,0,0,-1.0,3.0,0,-1,-0.0078000000000000005,0.01,-0.0861,-0.15,-0.5693,0.35,35.92,0,0.3,0.5,3.92,24.14,0.0192,0.0101,-0.47869999999999996,3.3468999999999998,0.0139,0.0545,0.0449,0.0592
2547,SDGR,Schrodinger Inc,Software & IT Services,21.50,-0.0874,-0.19,-0.03,$1.381B,-1,0,0,1,0,0.0,1.9,1,-1,-0.0874,-0.19,-0.2168,0.027200000000000002,-0.12369999999999999,1.29,0.0,0,6.84,4.22,0.0,0.0,-0.43329999999999996,-0.2596,-0.0623,0.1392,0.2227,0.1765,0.0,0.0
2548,SAIC,Science Applications International Corp,Software & IT Services,119.93,-0.0223,0.0,-0.1,$5.725B,1,0,0,1,0,1.0,2.8,1,-1,-0.0223,0.0,-0.0719,0.1985,-0.2194,0.31,16.66,0,0.76,3.65,11.27,58.47,0.21530000000000002,0.06860000000000001,0.0088,0.10099999999999999,0.0259,0.0298,0.0123,0.0083
2549,SJ,Scienjoy Holding Corp,Software & IT Services,0.94,-0.0319,-0.04,-0.12,$25.431M,0,0,0,0,0,0.0,0.0,0,0,-0.0319,-0.04,-0.0131,0.0516,-0.1898,0.52,7.04,0,0.21,0.24,0.0,0.0,0.0338,0.0187,0.0,0.0,0.0,0.0,0.0,0.0
2550,SCNX,Scienture Holdings Inc,Pharmaceuticals,0.89,-0.0622,-0.06,0.0,$11.673M,0,0,0,0,0,0.0,0.0,0,0,-0.0622,-0.06,-0.115,-0.6524,-0.8488,1.29,0.0,0,79.47,0.14,0.0,4.26,-0.3097,-0.2384,0.0,0.0,0.0,0.0,0.0,0.0
2551,SCLX,Scilex Holding Co,Pharmaceuticals,4.85,0.033,0.06,-0.88,$33.717M,-1,0,0,0,0,0.0,2.5,0,0,0.033,0.06,-0.012,-0.5021,-0.8901,0.44,0.0,0,0.66,0.0,0.0,0.0,0.0,-0.8755,0.0,0.0,0.0,0.0,0.0,0.0
2552,SCNI,Scinai Immunotherapeutics Ltd - ADR,Biotechnology & Medical Research,2.89,0.0258,0.17,-0.23,$11.570B,-1,0,0,0,0,0.0,2.0,0,0,0.0258,0.17,0.0653,-0.129,-0.374,0.3,0.48,0,3.75,0.57,0.38,2.54,0.0,0.3102,0.0,0.0,0.0,0.0,0.0,0.0
2553,SPRC,Scisparc Ltd,Pharmaceuticals,0.31,0.015600000000000001,0.06,-0.73,$3.311M,0,0,0,0,0,0.0,0.0,0,0,0.015600000000000001,0.06,0.03,-0.1699,-0.7576,0.77,0.0,0,0.0,8.89,0.0,93.71,-1.6235,-0.9251,0.0,0.0,0.0,0.0,0.0,0.0
2554,SCPH,Scpharmaceuticals Inc,Pharmaceuticals,3.54,0.005699999999999999,0.4,0.0,$186.884M,-1,0,0,1,0,0.0,1.7,1,-1,0.005699999999999999,0.4,0.40270000000000006,0.0723,-0.0965,0.78,0.0,0,4.45,0.0,0.0,111.16,-9.3402,-1.0717,0.0,0.0,0.0,0.0,0.0,0.0
2555,WORX,Scworx Corp,Professional & Commercial Services  ,0.68,0.3846,-0.38,-0.79,$2.475M,0,0,0,0,0,0.0,0.0,0,0,0.3846,-0.38,0.0823,-0.4053,-0.6923,1.19,0.0,0,0.85,0.26,0.0,1.26,-0.3084,-0.21239999999999998,0.0,0.0,0.0,0.0,0.0,0.0
2556,SCYX,SCYNEXIS Inc,Pharmaceuticals,0.73,-0.1226,-0.28,-0.66,$28.485M,0,0,0,0,0,0.0,1.7,1,-1,-0.1226,-0.28,-0.3075,-0.2731,-0.7217,0.96,0.0,0,10.83,0.56,0.0,0.0,-0.4347,-0.29100000000000004,0.1818,0.0,4.5259,3.1077999999999997,0.0,0.0
2557,SBCF,Seacoast Banking Corporation of Florida,Banking Services,25.22,-0.0194,0.03,0.06,$2.169B,0,0,0,0,0,0.0,2.7,1,0,-0.0194,0.03,-0.0152,-0.0932,-0.026600000000000002,0.93,16.99,0,4.09,0.97,13.03,0.0,0.0582,0.0083,0.1026,0.1802,0.1497,0.087,0.0285,0.0
2558,STX,Seagate Technology Holdings PLC,"Computers, Phones & Household Electronics",117.05,0.0735,0.31,0.16,$24.840B,0,1,0,1,1,0.0,2.2,1,-1,0.0735,0.31,0.3471,0.1805,0.1133,1.41,17.07,2.36144,2.91,0.0,14.22,119.2,0.0,0.20379999999999998,5.139500000000001,0.2134,0.3834,0.1174,0.0246,0.0213
2559,LAES,Sealsq Corp,Semiconductors & Semiconductor Equipment ,3.66,0.18059999999999998,0.42,2.71,$419.099M,0,0,0,0,0,0.0,2.0,1,-1,0.18059999999999998,0.42,0.3322,0.1685,2.0648,2.74,0.0,0,40.67,4.77,0.0,9.25,-0.5115,-0.3379,0.0,0.0,0.0,0.0,0.0,0.0
2560,SHIP,Seanergy Maritime Holdings Corp,Freight & Logistics Services,6.31,0.053399999999999996,0.02,-0.51,$43.104M,1,0,0,-1,0,-0.5,1.8,1,-1,0.053399999999999996,0.02,0.0181,-0.0947,-0.5235,0.92,2.99,0,0.79,0.49,1.91,49.56,0.171,0.0849,-0.6919,1.1384999999999998,-0.1418,0.23070000000000002,0.0634,0.0
2561,ICU,SeaStar Medical Holding Corp,Healthcare Equipment & Supplies,1.21,-0.0397,0.0,-0.86,$505.780K,-1,0,0,0,0,0.0,2.0,1,0,-0.0397,0.0,-0.09820000000000001,-0.2347,-0.8839,0.12,0.0,0,29.86,19.83,0.0,39.12,0.0,-2.0741,0.0,0.0,0.0,0.0,0.0,0.0
2562,SNFCA,Security National Financial Corp,Banking Services,9.85,-0.051100000000000007,0.0,0.31,$210.051M,1,0,0,-1,0,0.0,0.0,0,0,-0.051100000000000007,0.0,-0.0823,-0.2181,0.1818,0.86,10.29,0,0.74,0.67,9.44,26.17,0.0702,0.0158,0.0,0.0,0.0,0.0,0.0,0.0
2563,SEER,Seer Inc,Office Equipment,1.96,-0.053099999999999994,0.05,0.05,$107.455M,0,0,0,1,0,0.0,2.7,1,0,-0.053099999999999994,0.05,-0.0463,-0.12390000000000001,-0.0949,0.46,0.0,0,7.54,0.37,0.0,0.0,-0.2473,-0.22329999999999997,0.0,0.0,0.0,0.0,0.0,0.0
2564,SEIC,SEI Investments Co,Investment Banking & Investment Services,85.97,0.0049,0.07,0.25,$10.702B,1,0,0,1,1,1.0,2.3,1,-1,0.0049,0.07,0.0345,0.0859,0.1294,1.04,18.71,1.55927,4.94,4.75,15.82,0.0,0.2662,0.23420000000000002,0.0567,0.0837,0.0403,0.045599999999999995,0.011399999999999999,0.0687
2565,SIGI,Selective Insurance Group Inc,Insurance,87.93,-0.019299999999999998,-0.03,-0.1,$5.344B,0,0,1,1,0,0.0,2.6,0,-1,-0.019299999999999998,-0.03,-0.06559999999999999,0.0652,-0.18460000000000001,0.37,23.98,3.34012,1.07,1.75,20.55,21.7,0.0768,0.0179,1.1774,0.1826,0.09179999999999999,0.0742,0.0173,0.11960000000000001
2566,SLS,Sellas Life Sciences Group Inc,Biotechnology & Medical Research,1.93,0.10289999999999999,0.31,0.3,$175.335M,-1,0,0,0,0,0.0,1.7,1,-1,0.10289999999999999,0.31,0.26739999999999997,0.7177,0.235,0.5,0.0,0,0.0,6.32,0.0,0.0,-1.449,-0.9136,0.24,-0.10529999999999999,0.0,0.0,0.0,0.0
2567,LEDS,Semileds Corp,Semiconductors & Semiconductor Equipment ,2.70,0.0326,0.0,0.68,$22.102M,0,0,0,0,0,0.0,0.0,0,0,0.0326,0.0,0.11,0.5313,0.6203,1.13,0.0,0,1.5,6.15,0.0,34.19,-0.3127,-0.058899999999999994,0.0,0.0,0.0,0.0,0.0,0.0
2568,SELX,Semilux International Ltd,Semiconductors & Semiconductor Equipment ,1.57,-0.0113,-0.06,-0.23,$58.762M,0,0,0,0,0,0.0,0.0,0,0,-0.0113,-0.06,-0.0072,0.0331,-0.275,-0.22,0.0,0,53.61,7.84,0.0,33.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2569,SMLR,Semler Scientific Inc,Healthcare Equipment & Supplies,43.39,0.0028000000000000004,0.3,0.96,$483.885M,0,0,0,0,0,0.0,2.0,0,-1,0.0028000000000000004,0.3,0.19949999999999998,0.0287,0.6668000000000001,1.98,0.0,0,9.83,2.58,0.0,37.28,-0.2494,-0.15839999999999999,0.0,0.0,0.0,0.0,0.0,0.0
2570,SMTC,Semtech Corp,Semiconductors & Semiconductor Equipment ,38.78,-0.0339,0.29,-0.04,$3.355B,0,0,0,1,0,0.0,2.1,1,-1,-0.0339,0.29,0.16760000000000003,0.0592,-0.1369,2.52,0.0,0,3.69,6.17,0.0,50.42,-1.3779,-0.1155,0.8864,0.2952,0.1321,0.1016,0.0,0.0
2571,SENEA,Seneca Foods Corp,Food & Tobacco,93.88,0.0265,0.01,0.53,$493.058M,0,0,1,1,0,0.0,0.0,0,0,0.0265,0.01,0.025099999999999997,0.1517,0.3942,0.09,16.08,0,0.43,1.08,7.56,47.57,0.07,0.0271,0.0,0.0,0.0,0.0,0.0,0.0
2572,SNES,SenesTech Inc,Chemicals,2.75,0.03,0.23,-0.64,$4.884M,-1,0,0,0,0,0.0,2.0,0,0,0.03,0.23,0.13269999999999998,-0.16190000000000002,-0.6486,1.84,0.0,0,2.53,1.69,0.0,7.9,-1.6040999999999999,-1.3227000000000002,0.0,0.0,0.0,0.0,0.0,0.0
2573,AIHS,Senmiao Technology Ltd,Other Specialty Retailers,0.91,-0.0004,0.05,0.11,$9.571M,0,0,0,0,0,0.0,0.0,0,0,-0.0004,0.05,-0.028900000000000002,0.036699999999999997,0.019,0.29,0.0,0,2.51,0.0,0.0,20.27,-5.8148,-0.3265,0.0,0.0,0.0,0.0,0.0,0.0
2574,SNSE,Sensei Biotherapeutics Inc,Biotechnology & Medical Research,0.31,-0.0582,-0.21,-0.79,$7.789M,-1,0,0,0,0,0.0,1.3,1,0,-0.0582,-0.21,-0.2364,-0.311,-0.6496,0.96,0.0,0,0.0,0.24,0.0,1.9,-0.6418,-0.5531,0.2,0.4792,0.0,0.0,0.0,0.0
2575,SNT,Senstar Technologies Corp,"Machinery, Equipment & Components",3.75,-0.049400000000000006,0.09,1.5,$86.865M,-1,0,0,0,0,0.0,0.0,0,0,-0.049400000000000006,0.09,0.023700000000000002,0.005699999999999999,1.2699,1.26,33.15,0,2.45,0.0,25.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2576,SRTS,Sensus Healthcare Inc,Healthcare Equipment & Supplies,4.82,0.019,0.0,-0.21,$79.265M,0,0,0,1,0,0.0,2.0,1,-1,0.019,0.0,0.0172,-0.04769999999999999,-0.2921,0.72,43.95,0,2.01,1.49,35.07,0.0,0.0346,0.030699999999999998,-0.3171,1.0714,0.022799999999999997,0.3154,0.0,0.0
2577,SNTG,Sentage Holdings Inc,Banking Services,1.69,-0.0559,0.04,-0.24,$4.732M,0,0,0,0,0,0.0,0.0,0,0,-0.0559,0.04,-0.060899999999999996,-0.0728,-0.3118,1.3,0.0,0,44.1,0.46,0.0,9.52,-0.17859999999999998,-0.1631,0.0,0.0,0.0,0.0,0.0,0.0
2578,SNTI,Senti Biosciences Inc,Biotechnology & Medical Research,3.31,0.0216,-0.37,-0.13,$86.328M,-1,0,0,0,0,0.0,2.0,1,0,0.0216,-0.37,-0.0194,-0.11699999999999999,-0.1281,1.16,0.0,0,0.0,2.27,0.0,0.0,-1.1663,-0.5925,0.0,0.0,0.0,0.0,0.0,0.0
2579,SEPN,Septerna Inc,Biotechnology & Medical Research,9.65,-0.0321,0.47,0.0,$428.865M,0,0,0,0,0,0.0,2.3,1,-1,-0.0321,0.47,0.3077,0.7581,0.0,1.42,0.0,0,439.03,1.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2580,SERA,Sera Prognostics Inc,Professional & Commercial Services  ,1.68,-0.2759,-0.44,-0.77,$61.664M,-1,0,0,0,0,0.0,1.5,1,-1,-0.2759,-0.44,-0.4706,-0.5987,-0.826,0.84,0.0,0,550.35,0.67,0.0,0.09,-0.41359999999999997,-0.3171,0.0,0.0,0.0,0.0,0.0,0.0
2581,MCRB,Seres Therapeutics Inc,Biotechnology & Medical Research,7.23,-0.094,-0.18,-0.59,$63.132M,0,0,0,-1,0,-1.0,2.8,1,0,-0.094,-0.18,-0.2777,-0.5318999999999999,-0.6467,1.17,0.0,0,0.0,1.25,0.0,0.0,0.0,-0.2646,0.0,-1.0354,0.0,-1.0,0.0,0.0
2582,SERV,Serve Robotics Inc,Software & IT Services,12.81,0.22,0.75,3.91,$731.746M,-1,0,0,0,0,0.0,1.8,1,-1,0.22,0.75,0.8651000000000001,0.30920000000000003,3.5358,2.59,0.0,0,560.19,3.46,0.0,0.0,-0.43079999999999996,-0.39280000000000004,0.0,0.0,0.0,0.0,0.0,0.0
2583,SVC,Service Properties Trust,Residential & Commercial REITs,2.31,0.0452,0.24,-0.59,$384.929M,0,0,-1,-1,0,-1.0,2.8,1,1,0.0452,0.24,0.1663,-0.1233,-0.6285000000000001,1.6,0.0,0,0.2,0.52,5.91,88.52,-0.3392,-0.0426,0.1617,0.15,-0.05,-0.063,0.0173,-0.2227
2584,TTAN,ServiceTitan Inc,Software & IT Services,123.39,-0.0462,-0.02,0.0,$9.444B,0,0,0,0,0,0.0,2.1,1,-1,-0.0462,-0.02,-0.0282,0.3206,0.0,0.99,0.0,0,14.49,7.64,0.0,6.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2585,SEVN,Seven Hills Realty Trust,Residential & Commercial REITs,11.88,-0.0116,0.04,-0.07,$177.083M,0,0,0,0,0,0.0,1.7,1,0,-0.0116,0.04,-0.058499999999999996,-0.0753,-0.1445,0.59,10.34,0,2.77,0.66,9.66,62.09,0.06269999999999999,0.0242,0.0,0.0,0.0,0.0,0.11779999999999999,0.0
